sep=,
"ID","NAME","NAT","OA","CON","TAL","EXP","AGG","TEI","STA","CHA","MOT","REP","AGE","WEI","RET","SAL","FEE","FAV","OFF"
"16269","Mario Foyt Iv","USA","72","95","163","5","3","68","24","114","0","0","21","83","0","360000","114074","13,4","0"
"16285","Buddy Gurney","USA","72","104","139","21","55","56","0","130","0","0","24","87","0","355000","290202","28,56,54","0"
"16300","Roger Gurney","USA","72","50","77","1","165","123","28","102","0","0","22","84","0","456464","192385","29","0"
"16324","Larry Herta","USA","72","82","139","22","55","69","31","91","0","0","21","74","2","365000","100000","","0"
"16342","Bryan Hornish Jr.","USA","72","109","131","25","39","77","27","89","0","0","23","86","2","365000","100000","","0"
"16381","Dan Hunter-Reay","USA","72","163","103","1","33","25","48","126","0","0","21","67","0","479873","199784","","0"
"16455","Pete Kelley","USA","72","143","127","30","19","92","0","78","0","0","22","80","0","365000","362149","27,26","0"
"16487","Mark Kimball","USA","72","11","238","29","0","58","0","118","0","0","36","102","0","360000","294290","21,26","0"
"16530","Ryan Kite","USA","72","98","142","28","32","120","14","47","0","0","23","92","0","365000","351031","10,44","0"
"16544","Darren Lazier","USA","72","44","172","15","69","79","4","81","0","0","23","82","0","365000","123754","38,2","0"
"16627","Jeff Manning","USA","72","131","97","16","137","81","0","29","0","0","23","89","2","360000","100000","8,44,19","0"
"16660","Paul Ongais","USA","72","68","111","16","80","124","23","113","0","0","23","92","2","365000","100000","","0"
"16684","Jimmy Patrick","USA","72","110","175","12","17","98","0","19","0","0","20","86","0","355000","129942","56,6,24","0"
"16717","Rich Posey","USA","72","28","234","19","48","29","0","60","0","0","33","102","2","365000","100000","63,5","0"
"16723","Alex Rahal","USA","72","95","156","37","79","28","0","82","0","0","29","90","0","675843","163764","40,53","0"
"16731","Grant Rahal","USA","72","81","125","9","85","107","0","104","0","0","20","93","2","360000","100000","15,41","0"
"16753","Jaques Revson","USA","72","126","77","21","33","124","41","126","0","0","24","77","0","1949107","2709107","50,39,38","0"
"16768","Bryan Rice","USA","72","55","204","35","46","63","0","38","0","0","33","102","2","370000","100000","48,13,28","0"
"16823","Michael Ryley","USA","72","28","200","5","21","45","59","79","10","0","17","82","2","936000","1716000","61","0"
"16836","Bobby Sharp","USA","72","102","161","42","1","64","0","118","0","0","26","75","2","370000","100000","24,10","0"
"16849","Grant Sharp","USA","72","91","172","31","37","28","0","125","0","0","24","92","2","360000","100000","52","0"
"16871","Bobby Speed","USA","72","49","218","53","4","52","0","83","0","0","34","102","2","370000","100000","34,39","0"
"16915","Jeff Sullivan","USA","72","66","207","7","22","13","20","103","0","0","20","83","2","365000","100000","","0"
"16917","Kyle Sullivan","USA","72","42","145","25","30","167","2","97","0","0","21","84","0","360000","918000","","0"
"16918","Larry Sullivan","USA","72","101","74","31","46","130","36","128","34","0","22","92","2","375000","100000","53,4,23","0"
"16962","Bobby Ward","USA","72","63","214","25","0","63","0","86","0","0","33","103","2","360000","100000","5,11","0"
"17010","Grant Yasukawa","USA","72","45","216","14","29","73","0","33","0","0","20","79","2","355000","100000","","0"
"17030","A.J. Zober","USA","72","32","130","1","67","126","54","86","0","0","21","73","0","512262","266277","26,14","0"
"17064","Skip Zober","USA","72","66","122","18","141","115","1","13","0","0","22","78","0","635269","927083","7,33,47","0"
"17120","Dave Wilson","ZAF","72","74","149","23","31","128","32","36","0","0","21","86","0","365000","571597","2,8","0"
"17170","Emerson Razia","BRA","72","64","193","7","76","39","0","60","0","0","20","91","2","360000","100000","24,12","0"
"17202","Jacques Ellis","CAN","72","75","146","13","109","12","51","46","0","0","21","78","0","499292","259449","6,7","0"
"17206","Andre H&#252;lkenberg","DEU","72","55","130","20","72","45","45","143","0","0","21","69","0","512262","266277","51,3,25","0"
"17244","Celso Alguersuari","ESP","72","173","90","17","82","60","0","84","0","0","23","89","0","385986","177586","","0"
"17246","Felix Alguersuari","ESP","72","54","219","20","3","52","26","42","0","0","21","87","0","365000","351031","","0"
"17301","Pedro Soucek","ESP","72","119","99","15","111","38","6","148","0","0","20","92","0","365000","571597","","0"
"17314","Valtteri Bottas","FIN","72","158","65","104","5","149","0","115","0","0","35","98","0","370000","100000","49,28","0"
"17320","Valtteri Kozarowitsky","FIN","72","46","244","7","2","38","0","54","0","0","22","81","2","355000","100000","","0"
"17415","Kamui Yamamoto","JPN","72","59","194","22","32","67","0","94","0","0","29","101","0","360000","563767","41,31","0"
"17515","Filipe Sousa","PRT","72","53","162","53","0","152","0","100","0","0","33","102","2","360000","100000","19,21","0"
"17536","Florinel Alexsandrescu","ROU","72","145","75","17","93","52","11","145","0","0","20","74","2","360000","100000","24,29","0"
"17646","Vlad Cosma","ROU","72","118","113","69","0","141","0","117","0","0","30","101","0","365000","253620","13,35","0"
"17850","Brad Raileanu","ROU","72","101","170","30","35","39","45","18","0","0","19","86","0","365000","660022","24,34,61","1"
"17905","Vali Tincescu","ROU","72","92","125","27","45","40","43","146","0","0","21","83","2","360000","100000","47,49,53","0"
"17907","Alina Tutuian","ROU","72","148","44","2","120","157","0","72","0","0","23","83","0","360000","918000","45,52","0"
"17911","Catalin Tutuian","ROU","72","65","206","24","0","73","0","90","0","0","33","103","0","365000","791138","54,46","0"
"17923","Radu Tutuian","ROU","72","136","118","34","103","39","0","38","0","0","23","74","2","367025","100000","27,4","0"
"17962","S&#233;bastien Moser","CHE","72","38","78","29","157","80","42","146","0","0","22","88","0","499292","262863","16,31,61","0"
"17998","Enrique Geronimi","BRA","72","65","98","33","20","146","45","150","0","0","23","74","0","365000","355841","19,12,61","0"
"18018","Cyndie Kessel","CHE","72","121","59","28","80","145","21","112","0","0","22","83","2","365000","100000","50,25","0"
"18035","Heinz-Harald Engel","DEU","72","114","107","19","109","44","14","108","0","0","24","89","0","1200295","1213800","39,54","0"
"18079","Daniel Lotterer","DEU","72","108","146","23","0","67","13","155","0","0","20","86","2","360000","100000","6,23","0"
"18107","Kevin Vettel","DEU","72","108","165","9","37","47","0","111","0","0","23","93","0","360000","112532","8,9,13","0"
"18195","Tom Servoz-Gavin","FRA","72","13","202","12","24","93","53","11","8","0","17","72","2","936000","1716000","26,63,53","0"
"18249","Steven Hayes","GBR","72","33","204","45","0","90","0","111","0","0","36","104","2","365000","100000","51,25","0"
"18297","David Plowman","GBR","72","106","64","14","96","110","54","104","0","0","23","74","0","370000","161431","7,4,22","0"
"18340","Alex Bonanomi","ITA","72","171","82","15","15","166","0","77","0","0","23","82","2","360000","100000","","0"
"18351","Paolo Maria Caffi","ITA","72","130","53","1","117","155","25","39","0","0","19","75","2","360000","119380","","0"
"18389","Gianfranco Nocera","ITA","72","67","79","18","154","135","25","44","0","0","19","81","2","386093","100000","43,41,49","0"
"18391","Siegfried Nocera","ITA","72","20","149","5","57","158","45","42","0","0","22","81","0","597079","660766","8,24,56","0"
"18423","Dominick Muermans","NLD","72","42","193","25","30","78","0","100","0","0","22","90","2","355000","100000","8,56,30","0"
"18485","Enrique Streit","BRA","72","118","124","2","95","57","28","33","0","0","21","78","0","360000","412978","45,44,49","0"
"18525","Dennis Furchheim","DEU","72","60","100","11","107","144","0","120","0","0","23","91","0","847050","197105","38,47,18","0"
"18549","Rikky Kuhn","DEU","72","58","118","21","43","161","23","91","0","0","22","77","0","705689","1090686","49,42","0"
"18553","Julia Lotterer","DEU","72","77","130","18","74","152","0","46","0","0","24","91","2","360000","100000","53,46,1","0"
"18590","Hubert Vietoris","DEU","72","155","42","31","116","107","40","57","0","0","23","90","2","365000","116636","","0"
"18591","Kevin Vietoris","DEU","72","136","163","13","28","24","34","28","0","0","21","74","0","714974","809318","","0"
"18654","Jules Servoz-Gavin","FRA","72","59","129","26","68","138","18","67","0","0","24","90","2","365000","100000","39,44","0"
"18693","Jenson Hankey","GBR","72","35","205","51","0","80","0","121","0","0","34","104","2","365000","100000","31,7","0"
"18694","Nick Hankey","GBR","72","69","132","22","9","71","73","125","5","0","21","67","0","525571","305234","","0"
"18707","Danny Jakes","GBR","72","12","141","24","67","46","59","145","22","0","17","61","2","936000","1716000","","0"
"18727","Danny Legge","GBR","72","44","126","31","48","157","56","41","0","0","21","89","2","365000","100000","45,19,50","0"
"18748","Jamie Quaife-Hobbs","GBR","72","54","127","14","60","92","39","144","0","0","20","86","2","733049","153254","18,16,58","0"
"18767","Gary Tandy","GBR","72","17","134","25","102","131","0","98","0","0","21","65","0","492811","256035","47,37","0"
"18846","Hideki Oshima","JPN","72","153","95","14","39","97","2","128","0","0","22","84","0","365000","930750","25,26,36","1"
"18872","Jonathan Foyt Iv","USA","72","97","136","106","0","73","0","151","0","0","37","104","0","365000","300176","1,38","0"
"18881","Grant Summerton","USA","72","73","92","17","27","136","63","119","25","0","18","73","2","912000","1672000","66,49,37","0"
"18905","Marcus Manderson","AUS","72","127","68","24","111","76","0","168","0","0","22","86","2","360000","100000","8,46","0"
"18936","James Schenken","AUS","72","41","129","8","26","42","89","147","44","0","18","62","2","912000","1672000","","0"
"18938","James Schuppan","AUS","72","39","144","9","81","132","0","104","0","0","23","90","2","360000","100000","39,31","0"
"18946","Bernhard Auinger","AUT","72","101","118","19","26","67","18","154","32","0","17","64","2","936000","1716000","57,36,24","0"
"18952","Helmut Auinger","AUT","72","58","155","22","129","46","0","41","0","0","21","74","0","512262","266277","60,37","0"
"18963","Alexander Baron","AUT","72","30","139","9","57","127","12","157","0","0","23","81","2","365000","100000","47,5","0"
"19000","Dieter Lietz","AUT","72","44","167","30","54","39","33","111","10","0","18","81","2","912000","1672000","","0"
"19023","Richard Rindt","AUT","72","123","63","20","66","154","25","118","0","0","22","92","2","365000","100000","26,16,44","0"
"19048","Bas Herck","BEL","72","0","206","53","0","86","0","177","0","0","37","103","2","365000","100000","44,62","0"
"19063","Bernard Heylen","BEL","72","61","119","14","54","85","97","49","13","0","17","80","2","936000","1716000","47,45","0"
"19165","Christiano Enrique","BRA","72","80","53","25","154","129","33","64","19","0","18","78","2","912000","1672000","5,15","0"
"19191","Alexandro Geronimi","BRA","72","160","128","9","48","70","0","56","0","0","21","85","2","360000","100000","61,8","0"
"19232","Tiago Massa","BRA","72","0","238","41","0","126","0","29","0","0","36","102","0","360000","100000","42,18","0"
"19247","Bruno Ramos","BRA","72","89","98","3","108","79","65","28","10","0","18","60","2","912000","1672000","8,57","0"
"19258","Franck Ramos","BRA","72","123","54","17","152","57","40","106","0","0","22","88","0","360000","791138","40,3","0"
"19280","Tiago Rosset","BRA","72","43","193","26","30","79","0","100","0","0","22","91","0","360000","294290","26,5,4","0"
"19361","Gianmarco Wietzes","CAN","72","164","52","26","25","91","46","170","0","0","21","67","0","518748","269691","26,39","0"
"19369","Harold Allemann","CHE","72","79","149","7","51","102","32","37","0","0","21","82","2","401398","119663","6,2","0"
"19390","Cyndie Deletraz","CHE","72","70","77","9","151","97","21","127","0","0","22","89","0","766549","185751","6,48,34","0"
"19434","Sandro Jani","CHE","72","129","39","8","106","88","62","125","0","0","22","70","0","643941","1105425","55,36","0"
"19453","Harold Primat","CHE","72","62","139","9","44","89","33","133","0","0","24","82","2","365000","100000","30,48","0"
"19478","Natacha Surer","CHE","72","91","78","36","5","139","74","114","34","0","22","83","2","375000","100000","60,25,29","0"
"19507","Gilles Zanella","CHE","72","60","126","1","77","94","39","92","0","0","21","72","0","492811","256035","17,6","0"
"19523","Clay Zeller","CHE","72","75","30","20","153","137","65","91","6","0","18","79","2","912000","1672000","56","0"
"19537","Sandro Zeller","CHE","72","0","207","40","0","116","0","131","0","0","37","102","0","355000","901680","41,28","0"
"19594","Marco Danner","DEU","72","144","80","18","30","82","72","104","0","0","21","81","0","456464","189919","45,29","0"
"19603","Dennis Elkmann","DEU","72","127","116","10","64","17","33","148","0","0","22","88","2","365000","100000","45","0"
"19613","Joachim Elkmann","DEU","72","57","142","3","126","75","30","22","0","0","20","84","0","360000","485857","13,38,51","0"
"19718","Rolf Furchheim","DEU","72","134","114","12","27","114","26","64","0","0","22","83","0","365000","418636","55,33,17","0"
"19726","Jens G&ouml;tz","DEU","72","75","150","62","31","35","24","105","34","0","23","88","2","375000","100000","53,20,41","0"
"19747","Julia H&#252;lkenberg","DEU","72","107","147","5","56","60","0","105","0","0","21","83","2","360000","100000","26,23","0"
"19759","Marco Hahne","DEU","72","142","79","9","123","78","22","56","0","0","24","91","2","370000","100000","12,4,32","0"
"19790","Robert Hegewald","DEU","72","146","55","12","160","45","39","23","39","0","18","82","2","912000","1672000","23,65","0"
"19820","Julia Holzer","DEU","72","148","39","12","140","119","0","109","0","0","24","85","2","360000","100000","","0"
"19841","Andreas Kath","DEU","72","74","111","19","86","85","0","162","0","0","21","75","2","355000","100000","61","0"
"19842","Bernd Kath","DEU","72","68","185","9","25","88","0","95","0","0","26","99","2","360000","100000","50,35","0"
"19852","J&#246;rg Kath","DEU","72","153","131","17","66","3","38","52","0","0","20","89","2","624770","140780","","0"
"19861","Martin Kath","DEU","72","135","42","13","106","51","66","144","6","0","17","65","2","936000","1716000","","0"
"19925","Hendrik Klingmann","DEU","72","157","53","19","89","118","0","122","0","0","22","83","0","355000","336334","50,4","0"
"19991","Hans la Rosa","DEU","72","113","26","26","154","106","15","169","0","0","21","80","0","365000","146145","","0"
"19993","Heinz-Harald la Rosa","DEU","72","105","142","10","61","24","4","146","0","0","24","75","2","365000","100000","22,53,21","0"
"20020","Tobias la Rosa","DEU","72","164","48","29","47","147","19","108","0","0","20","78","0","365000","146958","","0"
"20040","Manuel Las&#233;e","DEU","72","89","111","26","51","53","51","106","28","0","18","64","2","912000","1672000","44,31,4","0"
"20050","Peter Las&#233;e","DEU","72","153","84","11","0","157","0","154","0","0","24","96","2","355000","100000","28,50","0"
"20059","Tim Las&#233;e","DEU","72","157","82","16","6","166","0","121","0","0","22","89","2","355000","100000","20,60,54","0"
"20098","Maro Mass","DEU","72","140","78","6","107","39","37","122","0","0","21","89","2","360000","100000","","0"
"20127","Michael Mirocha","DEU","72","57","116","19","101","57","55","98","0","0","20","68","0","574789","377999","18,21","0"
"20135","Stefan Mirocha","DEU","72","83","90","26","118","74","51","83","0","0","21","83","0","365000","133991","24,53","0"
"20139","Tobias Mirocha","DEU","72","153","96","6","77","26","35","116","0","0","23","86","0","365000","571597","27,22","0"
"20160","Markus Monien","DEU","72","150","21","18","76","149","67","71","29","0","18","79","2","912000","1672000","34,58","0"
"20256","Tobias Schumacher","DEU","72","27","87","3","115","159","57","86","0","0","22","80","2","365000","116634","9","0"
"20280","Jens Stuck","DEU","72","101","155","27","8","48","31","106","0","0","23","80","2","365000","100000","25,19,31","0"
"20326","Adrian Vieth","DEU","72","125","107","32","12","182","0","63","0","0","26","96","0","360000","479202","33,14","0"
"20385","Maximilian Vietoris","DEU","72","46","156","1","94","60","43","42","3","0","17","66","2","936000","1716000","26,35","0"
"20465","Rolf Wittmann","DEU","72","52","105","26","66","134","37","126","0","0","22","83","0","499292","262863","24,6","0"
"20516","Roberto de la Rosa","ESP","72","42","159","23","103","30","0","138","0","0","24","83","2","360000","100000","40,25","0"
"20537","Pedro Juncadella","ESP","72","76","186","0","14","109","0","54","0","0","22","84","2","381328","115119","50,16","0"
"20590","Atte Hakkinen","FIN","72","98","155","43","112","7","0","52","0","0","26","100","0","737197","199274","","0"
"20783","Paul Clairay","FRA","72","135","95","32","24","132","40","51","0","0","24","76","2","370000","100000","63,18,12","0"
"20858","Jules Gounon","FRA","72","174","43","33","5","139","44","152","0","0","21","86","0","365000","930750","","0"
"20899","Henri Mailleux","FRA","72","30","85","30","81","140","45","167","0","0","22","80","0","605041","497022","31,12","0"
"20977","Johnny Marsoin","FRA","72","83","74","29","109","173","11","54","0","0","24","78","0","365000","302465","","0"
"20986","Oscar Marsoin","FRA","72","90","128","27","32","118","36","37","16","0","17","72","2","936000","1716000","34,20,45","0"
"20992","Simon Marsoin","FRA","72","48","185","78","0","81","0","125","0","0","36","103","0","370000","134205","53","0"
"20997","Yannick Marsoin","FRA","72","107","92","22","130","61","35","71","0","0","22","93","2","365000","100000","38,43,57","0"
"21056","Yann Panis","FRA","72","172","49","18","92","150","0","53","0","0","21","85","2","360000","100000","","0"
"21064","Didier Perera","FRA","72","133","115","30","115","36","0","68","0","0","24","91","2","365000","100000","15,3","0"
"21081","Laurent Perera","FRA","72","135","23","20","131","158","48","35","0","0","22","77","2","365000","100000","63,15","0"
"21087","Oscar Perera","FRA","72","96","137","30","101","18","19","81","0","0","20","88","0","880736","233328","35,23","0"
"21098","Yannick Perera","FRA","72","130","112","16","16","36","97","36","38","0","17","65","2","936000","1716000","23,27,21","0"
"21122","Tom Prost","FRA","72","96","68","7","98","92","46","150","0","0","19","74","0","574789","1317840","47,19,48","0"
"21156","Didier Vernay","FRA","72","100","105","13","79","31","65","114","7","0","20","81","0","574789","1509600","","0"
"21164","Jacques Vernay","FRA","72","141","113","19","85","102","0","15","0","0","19","85","0","355000","905250","1,17,16","0"
"21175","Nelson Vernay","FRA","72","106","172","7","2","70","34","47","0","0","23","82","2","365000","100000","42,39","0"
"21184","Rene Vernay","FRA","72","70","133","29","12","127","39","103","0","0","23","83","2","365000","100000","","0"
"21223","Eddie Austin","GBR","72","96","51","13","101","168","46","81","0","0","24","79","2","365000","115119","53,3","0"
"21275","Sam Bell","GBR","72","39","197","21","7","68","39","74","0","0","22","83","0","360000","930750","62,46","0"
"21280","Euan Beuttler","GBR","72","50","180","54","26","97","0","89","0","0","33","102","0","365000","791138","32,5","0"
"21324","Lewis Bird","GBR","72","127","91","28","113","18","32","127","0","0","23","92","2","365000","100000","","0"
"21364","Sam Brise","GBR","72","64","170","42","84","15","0","118","0","0","27","101","0","360000","253620","24,18","0"
"21402","Alexander Clarke","GBR","72","139","79","27","50","93","21","134","0","0","23","73","0","365000","930750","54,20","0"
"21430","Geoff Clucas","GBR","72","133","116","30","26","82","0","132","15","0","23","92","0","375000","1125000","","0"
"21465","Alexander Conway","GBR","72","39","158","21","45","153","0","69","0","0","22","78","2","365000","100000","","0"
"21501","Sam Craft","GBR","72","39","152","7","85","62","35","50","41","0","17","60","2","936000","1716000","9,44","0"
"21524","Nick Di Resta","GBR","72","51","167","4","8","133","40","51","0","0","23","72","0","396379","470864","64,44,23","0"
"21538","Alexander Dumfries","GBR","72","74","145","3","125","22","19","82","0","0","22","84","2","365000","100000","43,26,32","0"
"21558","Euan Elford","GBR","72","157","48","2","60","156","68","17","0","0","18","71","0","538201","706024","20,64,51","0"
"21634","Alexander Hankey","GBR","72","60","136","20","120","36","0","136","0","0","20","82","2","360000","100000","7,51","0"
"21660","Johnny Hankey","GBR","72","171","47","75","5","158","0","163","0","0","29","99","0","365756","100000","28,17","0"
"21692","Alex Hayes","GBR","72","81","25","30","128","74","95","131","45","0","18","77","2","912000","1672000","45,29,54","0"
"21760","Alexander Hill","GBR","72","62","193","8","17","100","0","52","0","0","22","78","0","355000","346224","6,47","0"
"21865","Ben Jelley","GBR","72","82","135","17","35","55","82","26","39","0","18","74","2","912000","1672000","","0"
"21888","Jenson Jelley","GBR","72","97","177","3","51","11","0","103","0","0","20","70","0","574789","377999","29,63","0"
"21985","Justin Kimber-Smith","GBR","72","76","135","4","80","53","55","65","0","0","22","69","0","589914","433587","62,5,27","0"
"22023","Damien Lancaster","GBR","72","136","34","1","151","76","21","159","0","0","24","84","2","365000","100000","39,24","0"
"22024","Damon Lancaster","GBR","72","171","148","18","22","15","8","65","0","0","19","76","0","505777","964668","64,24,51","1"
"22136","Jon McCarthy","GBR","72","102","162","5","33","63","0","113","0","0","21","87","0","365000","163527","48,59,35","0"
"22163","Euan Morgan","GBR","72","68","56","12","137","152","34","116","0","0","20","86","2","365000","100000","47,49,37","0"
"22265","Adrian Plato","GBR","72","52","132","30","144","71","0","52","0","0","21","76","0","733544","830617","52,58","0"
"22410","Tom Quaife-Hobbs","GBR","72","22","127","22","29","141","39","143","27","0","17","82","2","936000","1716000","35,41,44","0"
"22423","Danny Robarts","GBR","72","36","110","10","71","132","86","14","33","0","17","64","2","936000","1716000","6,51,30","0"
"22532","Euan Sutcliffe","GBR","72","60","112","28","65","161","0","124","0","0","31","102","0","360000","663255","23,43","0"
"22603","Adrian Trimmer","GBR","72","112","93","28","24","146","45","66","0","0","21","74","0","360000","492513","62,16","0"
"22607","Jon Trimmer","GBR","72","174","50","20","119","61","21","82","0","0","23","76","0","365000","190771","25,14","0"
"22609","Oliver Trimmer","GBR","72","41","114","19","68","132","40","112","0","0","22","70","2","365000","100000","33,43","0"
"22611","Sam Trimmer","GBR","72","109","64","30","91","112","38","111","0","0","20","81","0","360000","138838","40,48","0"
"22615","Danny Walker","GBR","72","85","133","0","25","101","34","120","0","0","22","79","2","360000","100000","3,41,14","0"
"22653","Euan Watts","GBR","72","128","68","19","122","82","12","105","0","0","23","76","2","365000","100000","55,20,34","0"
"22712","Adrian Wilds","GBR","72","90","67","5","64","156","35","160","0","0","21","86","0","360000","412978","","0"
"22782","Edoardo Bonanomi","ITA","72","99","157","29","0","52","32","113","0","0","24","79","0","376560","1010766","1","0"
"22843","Giorgio Bortolotti","ITA","72","145","22","82","57","168","0","179","0","0","30","101","2","365000","100000","38,14,57","0"
"22860","Nanni Bortolotti","ITA","72","100","82","23","69","72","60","145","0","0","20","83","0","384902","149690","35,29","0"
"22893","Daniel Caldarelli","ITA","72","64","116","2","145","22","66","60","0","0","22","69","0","636885","1283160","17,55,4","0"
"22933","Paolo Maria Capello","ITA","72","135","78","4","82","92","0","156","0","0","20","82","0","355000","294290","37,43","0"
"22975","Stefano Chinosi","ITA","72","39","132","13","133","44","0","174","0","0","21","88","0","360000","112532","33,45,35","0"
"22980","Mirko Colciago","ITA","72","149","47","6","81","118","56","90","0","0","20","89","0","360000","918000","","0"
"23080","Lucu Montin","ITA","72","37","142","94","0","136","0","176","0","0","37","103","0","370000","488786","","0"
"23106","Arturo Mortara","ITA","72","129","39","27","120","120","13","132","0","0","24","86","0","365000","100000","36,52","0"
"23183","Lella Nocera","ITA","72","129","125","15","54","11","29","144","0","0","20","87","0","1245500","497022","9,61,44","0"
"23194","Piercarlo Nocera","ITA","72","0","168","84","0","224","0","43","0","0","38","104","1","360000","407774","16,25","0"
"23199","Stefano Nocera","ITA","72","146","53","8","127","61","28","142","0","0","21","91","2","365000","100000","","0"
"23204","Mirko Paletti","ITA","72","39","196","16","16","78","0","126","0","0","24","85","0","365000","355841","","0"
"23219","Andrea Piscopo","ITA","72","123","95","41","20","149","29","69","0","0","22","85","0","365000","302465","55,46","0"
"23244","Jarno Piscopo","ITA","72","158","77","26","26","117","17","106","25","0","18","82","2","912000","1672000","51,30","0"
"23288","Beppe Torre","ITA","72","143","47","29","98","58","60","130","0","0","20","84","0","512262","269691","32,20","0"
"23323","Renzo Torre","ITA","72","65","196","24","47","33","30","11","0","0","24","74","2","365000","100000","33,62,51","0"
"23375","Toshio Hiranaka","JPN","72","87","140","14","27","147","24","41","0","0","22","89","2","365000","100000","39,25","0"
"23412","Kazuya Noda","JPN","72","153","92","12","34","33","50","153","0","0","22","70","0","492811","259449","11,50","0"
"23425","Masahiro Oshima","JPN","72","105","69","14","134","137","0","88","0","0","21","89","0","1139469","477403","20,16,59","0"
"23500","Esteban Martinez","MEX","72","45","183","42","0","124","0","106","0","0","34","105","2","365000","100000","2,32","0"
"23558","Yelmer Muermans","NLD","72","76","130","6","134","11","0","162","0","0","23","88","2","365000","100000","63,24,5","0"
"23572","Ferdinand van Dam","NLD","72","53","101","26","114","193","0","42","0","0","30","101","2","365000","100000","33,16","0"
"23693","Sergey Vassiliev","RUS","72","131","48","51","101","102","29","111","14","0","28","94","2","380000","100000","40,23","0"
"23715","Jimmy Nilsson","SWE","72","155","33","13","113","151","25","56","0","0","19","78","0","533227","592427","53","0"
"23752","Jake Hutchison","USA","72","87","92","24","60","133","38","113","0","0","20","90","2","360000","100000","27,56,7","0"
"23758","Jake Lazier","USA","72","86","33","32","120","146","55","121","0","0","21","86","0","560418","363825","5,63,28","0"
"23857","Jonathan Zober","USA","72","135","25","14","152","96","38","104","0","0","22","68","0","525571","309251","48,3","0"
"23861","Rodolfo Maldonado","VEN","72","192","55","81","0","139","17","49","34","0","28","89","2","380000","100000","53,46","1"
"23870","Kenan Tahincio&#287;lu","TUR","72","102","129","9","118","19","0","129","0","0","25","93","2","360000","100000","2,27","0"
"23974","Lucas da Silva Ramos","BRA","72","37","120","28","86","41","37","146","50","0","17","66","2","936000","1716000","22,59,11","0"
"24013","Chico Landi","BRA","72","163","52","24","120","63","31","56","21","0","17","76","2","936000","1716000","","0"
"24030","Luciano Landi","BRA","72","142","25","10","143","63","63","115","0","0","20","72","0","589914","503563","36,32","0"
"24039","Tarso Landi","BRA","72","85","127","33","109","81","0","68","0","0","25","95","2","350000","100000","48,40","0"
"24095","Heinz-Harald Wackerbauer","DEU","72","141","55","5","135","151","0","34","0","0","20","86","2","355000","100000","26,13","0"
"24183","Stefano Abate","ITA","72","66","87","13","97","164","0","136","0","0","21","91","2","355000","100000","4,27,53","0"
"24282","Alessandro Biondetti","ITA","72","96","75","15","71","153","41","89","0","0","23","86","0","421571","1012472","","0"
"24286","Beppe Biondetti","ITA","72","136","106","19","38","102","0","138","0","0","27","99","2","360000","100000","1,24","0"
"24302","Giancarlo Biondetti","ITA","72","48","157","26","44","141","14","20","32","0","17","83","0","936000","1716000","8","0"
"24325","Nicola Biondetti","ITA","72","102","135","33","36","103","35","35","0","0","25","91","2","365000","100000","12,21","0"
"24358","Lorenzo Bruni","ITA","72","104","129","79","0","103","0","146","0","0","34","101","0","365000","485857","24,36","0"
"24380","Carlo Maria de Cesaris","ITA","72","70","157","0","52","81","0","121","0","0","20","79","0","360000","134205","18,51","0"
"24520","Lorenzo Tedeschi","ITA","72","55","124","25","28","117","42","155","0","0","21","88","0","525571","305234","19,9,29","0"
"24521","Carlo Maria Toccacelo","ITA","72","29","150","36","29","78","42","147","0","0","23","71","0","381328","133652","22,27","0"
"24575","Christian Mostert","AUS","72","170","21","11","123","128","19","87","0","0","20","82","0","534390","159334","62,26,46","0"
"24589","Vern Mostert","AUS","72","149","65","30","56","94","58","74","0","0","20","65","0","525231","276518","38,16","0"
"24595","Hayden Perkins","AUS","72","155","148","31","21","61","0","40","0","0","21","85","0","360000","348399","5,10,50","0"
"24629","Jo Ledermair","AUT","72","158","41","23","50","121","51","93","18","0","17","62","2","936000","1716000","16,51,27","0"
"24633","Mathias Ledermair","AUT","72","149","103","50","0","164","0","47","0","0","27","82","0","355000","905250","6,62,64","0"
"24745","Luiz Felipe Di Grassi","BRA","72","66","93","30","122","143","26","42","0","0","24","89","2","365000","100000","","0"
"24762","Enrique Foresti","BRA","72","54","95","16","34","153","33","156","21","0","17","65","2","936000","1716000","51,40,3","0"
"24767","Gino Foresti","BRA","72","125","130","26","10","121","2","97","0","0","24","93","0","350000","396007","9,24","0"
"24777","Mauricio Foresti","BRA","72","13","162","1","116","27","42","59","46","0","17","63","2","936000","1716000","11","0"
"24822","Leonardo Nasr","BRA","72","45","57","37","131","191","38","67","0","0","25","79","2","375000","100000","24,57","0"
"24857","Cristiano Resende Filho","BRA","72","51","120","3","126","47","35","130","0","0","24","80","2","365000","100000","4,40","0"
"24916","Alain M&#252;ller","CHE","72","87","51","13","100","151","31","153","0","0","19","79","0","525231","433587","","0"
"24932","Nico M&#252;ller","CHE","72","26","154","6","53","161","43","31","0","0","22","86","2","365000","100000","46,40,55","0"
"24964","Nico Primat","CHE","72","86","100","22","57","140","61","42","0","0","23","87","2","365000","116634","43,60,28","0"
"25001","Jesper Bremer","DNK","72","105","86","23","95","95","13","129","0","0","22","82","0","365000","115616","","0"
"25058","Carlos Alonso","ESP","72","139","39","17","51","170","70","46","5","0","17","65","0","936000","1716000","49,57,14","0"
