sep=,
"ID","NAME","NAT","OA","CON","TAL","EXP","AGG","TEI","STA","CHA","MOT","REP","AGE","WEI","RET","SAL","FEE","FAV","OFF"
"24696","Luiz Felipe Boesel","BRA","65","119","111","4","25","127","0","43","0","0","19","66","2","325000","100000","9","1"
"24780","Raul Foresti","BRA","65","87","51","21","121","57","35","150","0","0","21","77","2","325000","100000","","0"
"24796","Luiz Felipe Massa","BRA","65","23","133","11","23","145","0","146","0","0","24","78","2","325000","100000","","0"
"24865","Helio Resende Filho","BRA","65","142","56","11","51","89","32","128","0","0","21","88","2","707986","106393","24,31","0"
"25035","Nicolas Lind","DNK","65","53","148","0","64","114","0","28","0","0","22","74","2","325000","100000","39,42","0"
"25073","Carlos Porteiro","ESP","65","61","137","25","27","78","25","111","0","0","21","92","2","325000","100000","47,28","0"
"25117","Aivis Korjus","EST","65","142","22","108","20","160","0","147","0","0","32","98","2","325000","100000","50,51","0"
"25282","Martin Boyd","GBR","65","48","106","6","117","60","23","117","0","0","21","83","0","751449","203709","56,60,17","0"
"25290","Piers Boyd","GBR","65","60","150","3","10","92","38","78","0","0","21","89","2","325000","100000","3,43,24","0"
"25320","Chrissy Clucas","GBR","65","91","59","1","43","167","14","162","0","0","22","91","2","325000","100000","45,53,25","0"
"25325","Wayne Coulthard","GBR","65","148","55","34","95","29","6","160","0","0","27","88","0","330000","165669","7,4","0"
"25370","Chrissy Hobbs","GBR","65","128","95","58","32","102","0","76","0","0","32","102","2","599040","100000","59,17","0"
"25431","Dave Moore","GBR","65","107","135","25","102","14","0","42","0","0","30","97","2","325000","100000","59,6","0"
"25614","Yuichi Kuwashima","JPN","65","29","109","29","32","183","0","147","0","0","34","103","2","325000","100000","17,28","0"
"25897","Chris Vincent","NZL","65","148","57","25","137","42","22","25","0","0","22","70","2","325000","100000","46,34,1","0"
"25979","Kuba Kubica","POL","65","129","92","25","81","11","40","74","0","0","20","74","2","1747419","2124480","61,46,54","0"
"26026","Michal Steinhof","POL","65","40","171","69","0","84","0","100","0","0","36","102","2","325000","100000","48,35,41","0"
"26050","Pedro F&#233;lix da Costa","PRT","65","123","93","17","64","81","36","39","0","0","24","92","2","325000","100000","53,39,23","0"
"26074","Felix Danielsson","SWE","65","79","161","16","1","93","28","16","0","0","24","83","2","325000","100000","","0"
"26076","Robert Danielsson","SWE","65","146","52","137","0","138","0","90","0","0","36","105","0","1258217","1728217","36,37","0"
"26178","Alexander Barron","USA","65","88","115","16","120","70","0","14","0","0","20","86","2","766737","140570","64,50,36","0"
"26180","Josef Barron","USA","65","35","130","0","102","66","5","128","0","0","25","92","2","325000","100000","63,17","0"
"26311","Sean Manning","USA","65","123","59","16","62","91","35","122","0","0","23","82","2","325000","100000","15,58,30","0"
"26324","Danny Newgarden","USA","65","65","136","2","82","53","0","93","0","0","23","77","2","325000","100000","55,12,22","0"
"26335","Jonathan Newgarden","USA","65","154","58","9","101","37","23","106","0","0","22","87","2","325000","100000","4,17","0"
"26339","Larry Newgarden","USA","65","175","67","25","66","16","25","54","50","0","20","78","0","305000","100000","61,11","0"
"26367","Daniel Rahal","USA","65","79","73","17","147","33","41","90","0","0","22","78","2","325000","100000","","0"
"26439","Eddie Rossi","USA","65","49","151","29","18","90","1","122","0","0","25","94","2","325000","100000","54,53","0"
"26516","Alexander Speed","USA","65","80","49","17","156","42","50","106","0","0","22","73","2","325000","100000","62","0"
"26566","Simon Pretorius","ZAF","65","155","32","29","120","33","24","135","0","0","20","88","2","325000","100000","11,40,43","0"
"27015","Nikos Aposkitis","GRC","65","41","95","6","126","75","0","165","0","0","21","86","2","325000","100000","43,25,35","0"
"27279","Paolo Maria Bizzarri","ITA","65","75","138","3","105","28","38","20","0","0","24","92","2","325000","100000","39,20,34","0"
"27316","Clemente Buttarelli","ITA","65","97","123","21","36","106","20","27","0","0","22","82","2","325000","100000","27,64,60","0"
"27342","Luca Buttarelli","ITA","65","76","105","18","98","116","14","12","0","0","25","80","2","325000","100000","33,51","0"
"27396","Bruno Filippi","ITA","65","167","48","28","80","19","41","110","0","0","20","74","0","390833","131871","42,15,2","0"
"27477","Samuele Latif","ITA","65","53","108","3","77","31","53","162","0","0","22","86","0","421351","177586","44,33","0"
"27481","Samuele Leoni","ITA","65","172","117","27","16","28","0","87","0","0","24","97","2","399798","100000","39","0"
"27545","Edoardo Rigon","ITA","65","42","141","42","53","86","0","118","0","0","34","103","2","325000","100000","47,43,25","0"
"27687","Carlos Cortes","ESP","65","45","65","29","46","150","41","169","0","0","21","78","0","421351","175120","47","0"
"27719","Jaime Fontes","ESP","65","130","87","18","41","64","8","142","0","0","24","81","2","1571344","2201344","20,63,32","0"
"27935","Allan Christodoulou","GBR","65","121","87","1","46","67","17","162","0","0","20","92","2","325000","100000","43,38,49","0"
"28212","Dino Lloyd","GBR","65","54","82","10","70","141","28","125","0","0","22","87","2","325000","100000","41,46","0"
"28227","Alex Malvern","GBR","65","145","39","14","114","39","37","127","0","0","23","89","2","325000","100000","51,20,49","0"
"28257","James Malvern","GBR","65","79","118","11","97","65","9","69","0","0","21","88","0","385552","128306","38,3","0"
"28298","Vic Malvern","GBR","65","55","98","31","96","54","20","149","0","0","24","91","2","325000","100000","61,56,29","0"
"28313","Sarah McNish","GBR","65","128","92","16","19","89","51","71","0","0","21","88","0","462009","214729","","0"
"28413","Mike Powell","GBR","65","154","39","1","131","66","19","82","0","0","22","89","2","325000","100000","","0"
"28575","Brian Zamparelli","GBR","65","68","146","20","9","110","21","39","0","0","20","70","0","473356","249207","11,29","0"
"28696","Dirk Hahnenkamm","DEU","65","63","65","5","101","100","26","170","0","0","23","88","2","325000","100000","25,6","0"
"28773","Isabella la Rosa","DEU","65","58","103","109","1","101","0","194","0","0","38","97","1","325000","100000","10,35","0"
"28864","Heinz-Harald Rast","DEU","65","103","38","20","87","82","50","152","0","0","22","72","0","649976","745425","10,12","0"
"28965","Isabella Wackerbauer","DEU","65","134","73","24","82","59","63","12","0","0","20","77","0","449688","211826","40,12,23","0"
"28978","Hans Wehrlein","DEU","65","45","63","19","130","94","26","167","0","0","20","92","2","325000","100000","60,23,10","0"
"29003","Pierre Wehrlein","DEU","65","146","50","5","145","88","4","20","0","0","20","79","2","325000","100000","28,25,34","0"
"29106","Francesc Cerqueda jr","AND","65","159","34","14","90","158","0","38","0","0","24","82","2","325000","100000","23,6","0"
"29145","Elton Villagomez","ECU","65","101","58","18","140","72","28","68","0","0","21","80","2","325000","100000","","0"
"29335","Marvin Stuck","DEU","65","110","22","12","83","147","39","141","0","0","20","88","0","474700","135434","","0"
"29348","Marvin Wittmann","DEU","65","126","47","19","53","121","10","155","0","0","23","73","2","325000","100000","26,34,57","0"
"29495","Raffaele Montermini","ITA","65","169","61","65","39","93","0","79","0","0","26","91","2","325000","100000","49,53,15","0"
"29505","Raffaele Patrese","ITA","65","48","55","37","133","98","57","79","0","0","21","74","2","325000","100000","42,50,18","0"
"29510","Raffaele Quintarelli","ITA","65","149","142","1","0","24","13","72","0","0","24","74","2","325000","100000","","0"
"29675","George Hindman","USA","65","159","48","21","41","67","34","144","0","0","21","75","2","325000","100000","23","0"
"29686","Larry Hindman","USA","65","46","103","27","21","98","67","131","0","0","22","81","0","369707","124742","4,45","0"
"29921","Scott Bernstorff","GBR","65","121","23","11","131","130","47","49","0","0","23","93","0","325000","106031","62,63","0"
"30190","Matthew Henton","GBR","65","33","72","4","150","94","38","123","0","0","23","92","2","330000","100000","","0"
"30198","Emil Hobbs","GBR","65","149","58","70","0","121","0","153","0","0","30","98","2","325000","100000","23,35,25","0"
"30329","Jonathan Parry","GBR","65","128","83","4","103","27","40","71","0","0","21","88","2","325000","100000","49,34,56","0"
"30491","Juan-Pablo Huertas","COL","65","7","180","64","0","146","0","49","0","0","39","105","2","325000","100000","24,29","0"
"30498","Daniel Shaaban","LBN","65","154","33","3","32","166","0","167","0","0","24","91","2","330000","100000","37,43","0"
"30499","Sebastian Andersson","SWE","65","106","62","3","88","107","0","146","0","0","22","74","2","577465","100000","64,4","0"
"30574","Kim Hailwood","GBR","65","90","146","19","9","15","24","145","0","0","22","82","2","325000","100000","48,63","0"
"30732","Francois Alphand","FRA","65","107","88","25","30","133","52","11","0","0","21","76","0","427204","177586","","0"
"30796","Luc Larrousse","FRA","65","100","20","8","145","125","33","99","0","0","24","85","0","300000","100000","49,28","0"
"30810","Luc Perera","FRA","65","70","170","11","11","34","23","106","0","0","23","87","2","330000","100000","43,34,27","0"
"30841","Alexander Dempsey","USA","65","154","62","1","100","24","36","95","0","0","22","82","2","325000","100000","49,38","0"
"30849","Dan Dempsey","USA","65","129","30","16","123","130","0","90","0","0","23","79","2","325000","100000","12,26","0"
"30932","Allan Lind","DNK","65","88","72","154","0","144","0","113","0","0","39","94","0","325000","100000","31,10,61","0"
"31020","Maximilian Hofbauer","DEU","65","38","155","15","92","34","0","114","0","0","26","96","2","325000","100000","29,54,1","0"
"31021","Michael Hofbauer","DEU","65","90","61","18","133","103","22","64","0","0","22","88","2","325000","100000","","0"
"31097","Denislav Tsolov","BGR","65","71","121","16","74","48","0","146","0","0","22","87","2","320000","100000","59,54,36","0"
"31577","Alice Firman","GBR","65","52","223","10","4","23","18","10","0","0","24","80","2","325000","100000","35","0"
"32801","Ronnie La Rosa","ITA","65","61","205","12","0","31","0","66","0","0","22","82","2","320000","100000","","0"
"32908","Clemente Mortara","ITA","65","40","218","16","0","14","0","102","0","0","24","90","2","325000","100000","36,32,40","0"
"33146","Isabella Kaffer","DEU","65","21","200","0","77","30","0","45","0","0","24","78","2","325000","100000","62,12,9","0"
"33480","Jake Sharp","USA","65","72","209","27","23","10","0","23","0","0","24","87","2","330000","100000","","0"
"33777","Luc Panciatici","FRA","65","31","208","1","63","15","2","42","0","0","22","82","2","325000","100000","2","0"
"34160","Hiroki Kato","JPN","65","38","208","7","6","60","0","68","0","0","24","91","2","325000","100000","1,44,30","0"
"34340","Christian Brown","AUS","65","69","209","10","0","27","19","21","0","0","24","81","2","325000","100000","21,47,24","0"
"34423","Hans Zuber","AUT","65","93","112","26","79","55","21","74","0","0","20","92","2","325000","100000","","0"
"34470","Rafael Bernoldi","BRA","65","147","69","31","66","133","0","24","0","0","21","82","2","325000","100000","34,12","0"
"34518","Mauricio Bortoleto","BRA","65","70","61","27","58","141","27","170","0","0","21","91","2","325000","100000","41,9","0"
"34564","Gabriel Camara","BRA","65","109","54","12","109","65","41","124","0","0","23","89","2","325000","100000","36","0"
"34596","Rafael Carbone","BRA","65","106","83","17","88","76","35","47","0","0","23","74","2","325000","100000","","0"
"34621","Gabriel da Silva Ramos","BRA","65","67","132","20","54","33","39","111","0","0","20","89","2","325000","100000","51,2","0"
"34659","Rubens Gugelmin","BRA","65","54","43","22","113","154","15","163","0","0","20","89","2","325000","100000","56,58","0"
"34797","Lance Cannon","CAN","65","147","97","25","11","24","38","147","0","0","24","92","2","325000","100000","16,21","0"
"34804","Lance Leiski","CAN","65","107","46","12","142","112","12","74","0","0","20","89","2","325000","100000","16,55","0"
"34817","Eppie Stroll","CAN","65","105","108","10","123","18","0","81","0","0","23","88","2","325000","100000","64,13","0"
"34920","Pascal G&ouml;tz","DEU","65","104","38","15","131","87","37","109","0","0","22","87","2","325000","100000","","0"
"34932","Anton Goethe","DEU","65","53","72","0","133","118","31","88","0","0","21","92","0","712012","133714","22,36,4","0"
"34935","Christoph Goethe","DEU","65","66","169","13","84","18","10","30","0","0","21","87","2","325000","100000","57,36,18","0"
"35020","Oliver Heyer","DEU","65","175","30","18","69","120","8","104","0","0","21","88","2","330000","100000","22,20","0"
"35037","Heinz-Harald Kath","DEU","65","172","29","23","47","158","0","92","0","0","21","80","2","325000","100000","26,53","0"
"35062","Oliver Kuhn","DEU","65","31","175","20","71","41","0","74","0","0","20","88","2","320000","100000","5,51","0"
"35079","Oliver M&#252;ller","DEU","65","106","24","3","97","171","20","118","0","0","22","80","2","325000","100000","","0"
"35086","Rikky Mass","DEU","65","88","91","23","64","99","47","51","0","0","23","83","2","325000","100000","43,6","0"
"35141","Robert Stippler","DEU","65","168","49","19","124","32","24","51","0","0","20","74","2","330000","100000","59,21","0"
"35223","Oliver Ziggel","DEU","65","45","127","21","30","99","30","130","0","0","24","92","2","325000","100000","56,60","0"
"35274","Andy Clos","ESP","65","105","71","23","57","142","2","113","0","0","20","90","2","325000","100000","39,43,49","0"
"35294","Oriol Juncadella","ESP","65","182","51","4","14","77","33","157","0","0","20","88","2","330000","100000","26,30","0"
"35312","Mari Porteiro","ESP","65","146","103","15","9","68","29","82","0","0","21","80","2","325000","100000","","0"
"35341","Johannes Sepp","EST","65","41","86","9","48","162","25","148","0","0","23","87","2","325000","100000","44,25,2","0"
"35411","Tristan Beltoise","FRA","65","103","82","22","58","112","41","51","0","0","22","87","2","325000","100000","29,32","0"
"35485","Isack Dolhem","FRA","65","133","29","25","142","87","0","122","0","0","20","92","2","325000","100000","7,18","0"
"35503","Stephane Fabre","FRA","65","144","86","22","34","79","26","61","0","0","20","74","2","325000","100000","","0"
"35638","Isack Jarier","FRA","65","137","65","3","69","97","7","117","0","0","24","79","2","330000","100000","","0"
"35654","Guillaume Lapierre","FRA","65","100","121","7","54","44","27","90","0","0","21","86","2","325000","100000","29","0"
"35670","Pierre Larrauri","FRA","65","144","40","19","90","53","37","126","0","0","23","74","0","656965","126280","14,9","0"
"35703","Pierre Marroc","FRA","65","151","51","2","127","51","27","74","0","0","24","92","0","325000","104515","","0"
"35760","Jacques Ocon","FRA","65","44","136","7","105","78","26","28","0","0","20","92","2","325000","100000","22,23,41","0"
"35840","Esteban Philippe","FRA","65","72","133","2","91","48","24","44","0","0","23","83","2","325000","100000","59,56,33","0"
"35850","Pierre Pilet","FRA","65","42","158","2","55","116","14","15","0","0","23","89","2","325000","100000","63,28","0"
"35874","Jean Karl Premat","FRA","65","49","112","25","91","151","0","20","0","0","23","74","2","325000","100000","","0"
"35926","Esteban Tambay","FRA","65","74","128","3","54","85","23","64","0","0","23","82","2","325000","100000","11,51","0"
"36023","Graham Bearman","GBR","65","30","69","18","139","112","22","137","0","0","22","83","0","1416006","1431869","44,9,34","0"
"36063","Sam Bearman","GBR","65","81","138","18","39","107","0","42","0","0","24","75","2","325000","100000","10,4","0"
"36070","Tommy Bearman","GBR","65","155","103","8","60","44","0","70","0","0","23","80","2","325000","100000","54,44","0"
"36073","Wayne Bearman","GBR","65","60","101","14","146","27","20","98","0","0","22","83","2","325000","100000","","0"
"36104","Dan Bennett","GBR","65","54","105","10","69","156","38","15","0","0","24","89","2","325000","100000","60,4,55","0"
"36150","Ralph Bennett","GBR","65","159","36","29","70","52","50","130","0","0","24","92","0","325000","104515","59,38,22","0"
"36276","George Browning","GBR","65","75","90","12","93","152","0","48","0","0","23","91","2","325000","100000","50,2,45","0"
"36452","Ralph Conway","GBR","65","125","96","28","48","65","6","112","0","0","24","82","2","325000","100000","","0"
"36638","Guy Green","GBR","65","157","87","14","105","50","0","24","0","0","22","88","2","325000","100000","","0"
"36700","Lando Henton","GBR","65","87","134","25","61","44","26","44","0","0","22","82","2","325000","100000","3,8","0"
"36738","Cian Huff","GBR","65","36","162","16","87","38","39","18","0","0","21","81","2","330717","100000","10,48","0"
"36798","Kenny Jelley","GBR","65","30","183","20","21","86","19","44","0","0","23","84","2","330000","100000","30,29","0"
"36832","Arvid Kennedy","GBR","65","108","56","21","31","136","22","163","0","0","21","82","2","325000","100000","36,44","0"
"36857","Allan Kimber-Smith","GBR","65","117","93","31","77","26","40","80","0","0","22","88","2","486619","100000","","0"
"36901","Martin Legge","GBR","65","75","140","20","13","126","0","53","0","0","23","75","0","642427","155900","64,30","0"
"36922","Bob Lindblad","GBR","65","51","38","18","120","170","5","164","0","0","24","87","2","325000","100000","29,52,5","0"
"36944","Graham Lindblad","GBR","65","151","40","28","134","58","7","91","0","0","24","84","0","330000","100000","5,63","0"
"36994","Wayne Lindblad","GBR","65","75","66","22","150","143","0","27","0","0","20","86","2","325000","100000","64,22","0"
"37004","Luke Lloyd","GBR","65","140","42","0","96","92","0","160","0","0","20","81","2","325000","100000","36,27,11","0"
"37061","Lando Mather","GBR","65","41","179","23","48","14","0","129","0","0","21","86","2","325000","100000","62,49","0"
"37067","Cian McCarthy","GBR","65","32","182","12","16","107","2","49","0","0","24","77","2","325000","100000","3,14,23","0"
"37086","Arvid Miles","GBR","65","119","110","33","5","133","5","47","0","0","22","82","2","325000","100000","17,5","0"
"37108","Steven Moore","GBR","65","121","129","16","18","113","0","15","0","0","21","82","2","320000","100000","","0"
"37110","Arvid Morgan","GBR","65","151","24","15","116","137","0","55","9","0","23","84","2","1437204","2077204","39,41","0"
"37162","Guy Norris","GBR","65","117","40","17","106","76","26","155","0","0","24","81","0","1446999","1447927","","1"
"37184","Matthew Norris","GBR","65","93","59","27","58","120","43","127","0","0","24","85","0","325000","100000","","0"
"37223","Martin Oakes","GBR","65","63","118","30","53","62","21","135","0","0","21","89","2","325000","100000","15,9,41","0"
"37245","George Paffett","GBR","65","148","55","31","140","45","0","70","0","0","24","87","2","325000","100000","","0"
"37350","Tiff Quaife-Hobbs","GBR","65","120","76","8","75","37","22","162","0","0","21","82","2","325000","100000","22,25,24","0"
"37365","Scott Redman","GBR","65","172","111","7","35","37","0","68","0","0","20","86","0","970474","353609","31,19","0"
"37368","Dan Robarts","GBR","65","151","84","24","105","38","10","38","0","0","21","91","2","325000","100000","52,37","0"
"37386","Alex Russell","GBR","65","104","124","30","36","97","23","16","0","0","23","92","2","325000","100000","","0"
"37427","Jon Russell","GBR","65","78","86","21","99","49","36","121","0","0","20","86","2","325000","100000","53,44","0"
"37435","Lewis Russell","GBR","65","103","67","20","148","24","0","155","0","0","22","88","2","325000","100000","","0"
"37496","Damien Shields","GBR","65","165","62","12","4","151","0","117","0","0","21","89","2","325000","100000","","0"
"37535","Matthew Shields","GBR","65","89","123","5","69","61","27","47","0","0","20","74","2","325000","100000","25","0"
"37622","Cian Tandy","GBR","65","74","41","27","105","153","32","113","0","0","24","92","2","325000","100000","60,18,43","0"
"37641","Ralph Thompson","GBR","65","130","85","2","0","131","37","84","0","0","21","79","2","325000","100000","","0"
"37669","Piers Walker","GBR","65","72","91","1","70","138","7","118","0","0","23","90","2","330000","100000","","0"
"37670","Ralph Walker","GBR","65","156","44","20","131","41","9","100","0","0","22","89","2","567146","100000","32,7","0"
"37714","Chrissy Westbury","GBR","65","135","57","27","34","115","53","69","0","0","23","84","2","325000","100000","","0"
"37733","Arvid Wilds","GBR","65","149","73","8","29","80","44","98","0","0","21","79","2","330000","100000","","0"
"37816","Giorgio Adamich","ITA","65","134","47","29","152","31","37","52","0","0","24","89","2","325000","100000","39,42,30","0"
"37819","Edoardo Alboreto","ITA","65","172","101","11","4","48","0","135","0","0","21","81","2","330000","100000","52,62,19","0"
"38011","Kimi Buttarelli","ITA","65","80","114","13","82","62","20","72","0","0","23","76","2","325000","100000","12","0"
"38015","Roberto Buttarelli","ITA","65","156","49","13","64","70","43","105","0","0","21","82","2","325000","100000","23,52,59","0"
"38068","Kimi Del Monte","ITA","65","156","26","14","31","134","28","159","0","0","24","83","2","325000","100000","30,64","0"
"38075","Nanni Fabi","ITA","65","115","57","16","71","85","41","122","0","0","22","78","2","325000","100000","48,5,8","0"
"38124","Mauro Ghinzani","ITA","65","49","113","3","79","142","17","49","0","0","22","92","2","325000","100000","","0"
"38199","Davide Meneghello","ITA","65","128","37","5","135","121","23","26","0","0","24","78","0","1440287","1436979","47,51,36","0"
"38230","Enrico Mini","ITA","65","132","38","20","85","140","40","34","0","0","22","81","2","325000","100000","18,24","0"
"38358","Clemente Pesenti-Rossi","ITA","65","34","114","26","85","137","0","79","0","0","23","86","2","325000","100000","","0"
"38392","Emanuele Quintarelli","ITA","65","113","101","0","61","38","17","143","0","0","22","75","2","330000","100000","60,25,30","0"
"38504","Yuichi Hirate","JPN","65","24","149","11","36","136","28","39","0","0","23","83","2","325000","100000","47,44,37","0"
"38514","Kazuyoshi Ihara","JPN","65","160","71","12","72","86","4","60","0","0","24","79","2","325000","100000","","0"
"38516","Taki Ihara","JPN","65","109","104","30","25","86","34","89","0","0","22","93","2","330000","100000","30,15","0"
"38529","Ritomo Kato","JPN","65","164","21","20","149","74","28","34","0","0","20","82","2","325000","100000","","0"
"38537","Ritomo Kobayashi","JPN","65","130","93","4","22","142","0","67","0","0","23","78","2","325000","100000","64,54,36","0"
"38551","Noritake Kuwashima","JPN","65","110","58","12","110","83","8","135","0","0","23","86","2","325000","100000","","0"
"38563","Kamui Miyata","JPN","65","46","158","9","26","127","2","65","0","0","20","90","2","325000","100000","","0"
"38569","Kosuke Miyata","JPN","65","33","87","9","75","149","50","95","0","0","20","88","2","325000","100000","5,18,45","0"
"38581","Satoru Miyata","JPN","65","111","82","2","14","143","37","97","0","0","22","88","2","325000","100000","59,27","0"
"38683","Sakon Tsunoda","JPN","65","94","100","27","33","103","13","108","0","0","22","75","2","325000","100000","17,48,19","0"
"38732","Noel Gutierrez","MEX","65","49","139","17","86","82","21","23","0","0","24","78","2","325000","100000","","0"
"38745","Mario Leon","MEX","65","36","79","27","62","145","37","152","0","0","22","90","0","798660","240243","34,60","0"
"38813","Henkie Doornbos","NLD","65","101","28","7","140","130","20","102","0","0","22","87","2","325000","100000","26,19","0"
"38820","Laurens Frijns","NLD","65","92","68","20","149","59","30","69","0","0","23","92","2","325000","100000","45,9,32","0"
"38879","Jaap van Hoepen","NLD","65","43","103","20","103","153","22","10","0","0","20","89","0","708484","133775","14,7,61","0"
"38890","Oscar  van Hoepen","NLD","65","29","154","26","62","38","1","148","0","0","24","74","0","325000","116232","38,4,14","0"
"38930","Jos Zwart","NLD","65","32","166","23","33","96","0","75","0","0","22","75","2","325000","100000","5","0"
"38932","Nyck Zwart","NLD","65","127","51","37","53","93","42","112","0","0","21","77","2","325000","100000","8,5","0"
"38942","Martinius Stenshorne","NOR","65","38","125","15","66","135","0","89","0","0","22","86","2","325000","100000","10,12,28","0"
"39050","Ant&#243;nio Couceiro","PRT","65","103","84","2","132","89","14","20","0","0","21","82","2","325000","100000","14,27","0"
"39091","Brad Mihaescu","ROU","65","72","111","0","83","122","2","58","0","0","22","78","2","325000","100000","61,24","0"
"39161","Sam Allmendinger","USA","65","91","94","11","125","68","20","31","0","0","22","76","2","325000","100000","34,26,3","0"
"39167","Patrick Barber","USA","65","35","157","29","68","26","17","121","0","0","23","89","2","330000","100000","","0"
"39202","Peter Dempsey","USA","65","41","146","27","108","46","0","58","0","0","24","77","2","325000","100000","16,42,48","0"
"39238","Colin Hindman","USA","65","168","76","17","0","47","45","145","0","0","24","92","0","325000","101543","","0"
"39244","Jonathan Hunter-Reay","USA","65","41","149","21","30","111","22","59","0","0","23","86","2","325000","100000","2,27","0"
"39307","Charlie Posey","USA","65","138","49","15","49","119","35","105","0","0","22","81","2","325000","100000","43,9,54","0"
"39325","Paul Rice","USA","65","154","50","24","70","85","5","121","0","0","24","83","2","325000","100000","13,48,60","0"
"212","Pastor Maldonado","VEN","66","30","209","34","19","8","21","64","0","0","20","76","0","330000","100000","51,3,31","0"
"316","David McGuire","AUS","66","32","202","28","60","46","0","20","0","0","20","91","2","330000","100000","","0"
"361","Vern McGuire","AUS","66","39","203","5","31","25","31","38","0","0","23","77","0","330000","100000","9,50","0"
"449","Karl Lauda","AUT","66","21","205","30","51","41","0","46","0","0","21","86","2","330000","100000","41","0"
"462","Roland Koinigg","AUT","66","23","220","99","0","20","0","61","0","0","37","103","2","330000","100000","37,46","0"
"551","Dieter Rindt","AUT","66","38","202","14","56","41","0","27","0","0","21","90","2","330000","100000","17,51","0"
"751","Rubens Piquet","BRA","66","0","201","85","0","86","0","80","0","0","37","102","2","330000","100000","47,2","0"
"792","Enrique Piquet","BRA","66","0","207","111","0","74","0","53","0","0","39","102","1","330000","100000","43,45","0"
"1055","Ingo Burti","BRA","66","23","228","12","4","26","6","68","0","0","23","71","2","330000","100000","56,20","0"
"1092","Jose Zonta","BRA","66","69","204","19","3","24","0","64","0","0","24","79","2","330000","100000","","0"
"1265","Olivier Larrauri","FRA","66","53","207","27","0","80","0","22","0","0","32","102","2","330000","100000","26,62","0"
"1308","Jean Pescarolo","FRA","66","59","206","57","0","39","0","51","0","0","33","104","2","330000","100000","24,47","0"
"1388","Jean-Christophe Servoz-Gavin","FRA","66","0","201","79","0","88","0","89","0","0","38","104","2","330000","100000","36,26","0"
"1758","Pierre-Henri Servoz-Gavin","FRA","66","0","205","44","73","39","0","55","0","0","36","104","2","330000","100000","47,10","0"
"1773","Rene Fabre","FRA","66","37","232","36","0","36","0","42","0","0","37","104","2","330000","100000","42,63","0"
"1995","Jean-Pierre Fabre","FRA","66","22","209","4","57","55","0","22","0","0","24","79","2","330000","100000","14,49","0"
"2172","Jose Beltoise","FRA","66","25","212","32","0","76","0","73","0","0","38","104","2","330000","100000","6,41,59","0"
"2175","Jose Cevert","FRA","66","0","217","67","0","66","0","79","0","0","39","104","2","330000","100000","53,62,37","0"
"2210","Johnny Bernard","FRA","66","62","200","24","2","21","12","69","0","0","22","75","2","330000","100000","61,19","0"
"2444","Rolf Bartels","DEU","66","35","216","8","32","16","22","36","0","0","21","82","2","330000","100000","37,11","0"
"2626","Justin Crawford","GBR","66","32","235","5","4","58","0","16","0","0","24","82","2","330000","100000","","0"
"2722","Eddie Bailey","GBR","66","26","203","24","0","33","24","95","0","0","23","77","2","330000","100000","57,31","0"
"2768","Eddie Warwick","GBR","66","31","209","6","53","53","0","13","0","0","26","86","2","330000","100000","13,63","0"
"2808","Johnny McCarthy","GBR","66","75","202","4","0","18","24","52","0","0","22","89","2","330000","100000","28,52,49","0"
"2858","Damon Kennedy","GBR","66","37","213","20","0","65","0","68","0","0","37","105","2","330000","100000","16,25","0"
"2900","Martin Evans","GBR","66","65","225","9","8","25","0","11","0","0","22","83","2","330000","100000","61,36,24","0"
"2904","Martin Hailwood","GBR","66","31","202","5","55","63","3","15","0","0","20","86","0","455848","214729","2,17","0"
"2932","Martin Westbury","GBR","66","0","208","26","0","153","0","18","0","0","40","102","0","330000","100000","10,56","0"
"2940","Mark Beuttler","GBR","66","25","202","6","19","31","0","143","0","0","23","86","2","330000","100000","54,48","0"
"2995","Nigel Blundell","GBR","66","0","212","55","0","47","0","142","0","0","38","105","2","330000","100000","57,39","0"
"3004","Nigel Donnelly","GBR","66","5","206","15","0","98","0","116","0","0","34","105","2","330000","100000","5,6","0"
"3233","Jonathan Hunt","GBR","66","33","204","19","19","12","33","67","0","0","21","78","2","330000","100000","","0"
"3298","John Oliver","GBR","66","0","227","20","0","97","0","49","0","0","38","103","0","330000","320448","6,49,46","0"
"3312","John Williamson","GBR","66","22","205","12","29","104","0","20","0","0","29","96","2","330000","100000","9,24","0"
"3515","Rupert Palmer","GBR","66","30","206","22","0","93","0","63","0","0","37","104","2","330000","100000","22,40","0"
"3663","Stephen Hill","GBR","66","7","219","22","0","63","0","109","0","0","34","102","2","330000","100000","42,63","0"
"3727","Tiff Miles","GBR","66","44","202","24","19","30","0","79","0","0","21","80","2","330000","100000","40,17,44","0"
"3788","James Redman","GBR","66","12","232","73","0","44","0","42","0","0","36","103","2","330000","100000","10,6","0"
"4036","Guy Galica","GBR","66","29","202","39","0","75","0","80","0","0","36","104","2","330000","100000","9,41","0"
"4239","Bob Byrne","GBR","66","0","208","32","0","120","0","59","0","0","39","103","1","330000","100000","","0"
"4455","Jim Byrne","GBR","66","0","239","49","0","52","0","56","0","0","39","103","2","330000","100000","4,55","0"
"4593","Richard Pryce","GBR","66","35","203","20","61","35","2","13","0","0","21","78","2","330000","100000","23,21,13","0"
"4648","Roger Purley","GBR","66","38","209","3","0","14","43","84","0","0","24","86","2","335000","100000","23,50,52","0"
