sep=,
"ID","NAME","NAT","OA","CON","TAL","EXP","AGG","TEI","STA","CHA","MOT","REP","AGE","WEI","RET","SAL","FEE","FAV","OFF"
"38212","Alberto Mini","ITA","63","145","31","28","27","163","28","94","0","0","20","92","2","315000","100000","44,54,21","0"
"38371","Ferdinando Pirro","ITA","63","44","169","21","82","37","0","19","0","0","24","78","2","325929","100000","52,22","0"
"38406","Nanni Schiattarella","ITA","63","167","30","26","51","115","36","77","0","0","24","92","2","315000","100000","45,1","0"
"38465","Ivan Zanardi","ITA","63","71","176","4","43","15","8","68","0","0","21","89","2","315000","100000","31,56,39","0"
"38473","Kimi Zorzi","ITA","63","105","64","9","80","100","17","117","0","0","23","89","2","315000","100000","","0"
"38490","Takuma Hasemi","JPN","63","87","94","9","91","51","14","120","0","0","22","85","2","532832","100000","10,25,32","0"
"38591","Yuji Miyata","JPN","63","78","132","16","86","11","7","86","0","0","22","74","2","315000","100000","","0"
"38639","Ritomo Suzuki","JPN","63","93","139","5","0","42","11","140","0","0","23","76","2","315000","100000","40,38,21","0"
"38651","Yuichi Takahara","JPN","63","72","76","18","132","46","29","96","0","0","23","78","2","315000","100000","40,45","0"
"38679","Naoki Tsunoda","JPN","63","74","75","25","128","68","25","64","0","0","22","78","2","338140","100000","","0"
"38710","Tom Feitler","LUX","63","82","75","6","76","124","36","70","0","0","24","91","2","315000","100000","16,19","0"
"38770","Rafael Rebaque","MEX","63","43","107","1","131","63","8","105","0","0","24","92","2","315000","100000","","0"
"38802","Max Buurman","NLD","63","73","57","17","133","50","24","163","0","0","24","83","2","315000","100000","9,51,10","0"
"38818","Giedo Frijns","NLD","63","103","58","28","39","153","4","119","0","0","24","74","0","785970","160294","3,15,29","0"
"38828","Jan Lammers","NLD","63","86","128","4","79","17","37","54","0","0","23","78","2","1742357","2352357","49,48,2","0"
"38915","Ross Visser","NLD","63","61","128","25","66","28","42","91","0","0","20","92","2","315000","100000","47,1,25","0"
"38937","Jan Zwolsman","NLD","63","42","137","10","18","127","19","73","0","0","21","77","0","1094531","717239","3,54","0"
"39001","Liam Thackwell","NZL","63","87","139","30","5","9","45","117","0","0","24","82","0","1479246","1287334","20,23,52","0"
"39088","Radu Hora","ROU","63","41","188","9","34","36","0","73","0","0","20","74","2","315000","100000","33,30,14","0"
"39182","Danica Carpenter","USA","63","50","80","3","128","103","16","92","0","0","21","82","2","315757","100000","21,41","0"
"39226","Jimmy Hemric","USA","63","171","20","21","106","93","12","73","0","0","23","81","0","833725","215727","","0"
"39292","Sage Manning","USA","63","149","88","13","58","63","24","43","0","0","24","93","2","315000","100000","50,61,27","0"
"39380","Richard Zober","USA","63","69","84","3","121","55","0","150","0","0","21","80","2","349476","100000","","0"
"675","Teddy Pilette","BEL","64","30","200","0","11","25","44","47","0","0","21","65","0","449688","208925","16,54","0"
"784","Enrique da Matta","BRA","64","27","221","8","16","46","7","26","0","0","22","82","2","325000","100000","29,25,37","0"
"908","Christian Burti","BRA","64","28","200","28","64","12","11","18","0","0","23","82","2","320000","100000","","0"
"1009","Emerson Barrichello","BRA","64","24","207","32","0","69","0","73","0","0","38","103","1","320000","100000","26,14","0"
"2865","Damon Needell","GBR","64","4","211","28","0","110","0","43","0","0","37","104","2","320000","100000","59,63,25","0"
"2975","Mark Palmer","GBR","64","18","204","65","0","44","0","102","0","0","38","103","1","325000","100000","3,21","0"
"3631","Dave Trimmer","GBR","64","39","214","17","0","48","6","31","0","0","20","78","2","320000","100000","","0"
"4228","Tom Williamson","GBR","64","48","210","23","17","28","0","36","0","0","21","84","2","320000","100000","64,15","0"
"5164","Gianni Martini","ITA","64","30","215","8","9","25","31","24","0","0","22","75","2","320000","100000","","0"
"5283","Vincenzo Tarquini","ITA","64","7","208","21","0","96","0","70","0","0","37","103","2","320000","100000","53,45","0"
"9748","Maximilian Reuter","DEU","64","27","211","14","0","63","16","48","0","0","24","92","2","325000","100000","","0"
"10818","Paul Gommendy","FRA","64","151","80","13","83","57","12","57","0","0","23","89","2","369000","100000","","0"
"11298","Laurent Pironi","FRA","64","73","205","17","0","28","0","46","0","0","20","91","2","315000","100000","16,18","0"
"11637","Katherine Blundell","GBR","64","76","50","172","0","193","0","107","0","0","40","101","0","320000","100000","","0"
"11853","Lewis Conway","GBR","64","9","85","81","63","217","0","82","0","0","38","102","0","320000","100000","28,56","0"
"12180","Piers Franchitti","GBR","64","34","221","25","0","51","4","18","0","0","20","82","2","320000","100000","55,43","0"
"12194","Vic Franchitti","GBR","64","20","200","43","4","46","0","113","0","0","35","103","2","320000","100000","25,30","0"
"12237","Dave Green","GBR","64","33","218","23","18","20","7","44","0","0","20","84","0","473356","249207","33,50","0"
"12581","Katherine Kennedy","GBR","64","138","62","14","98","71","3","88","0","0","20","78","2","320000","100000","28,47","0"
"12869","Mike Lyons","GBR","64","107","98","0","71","35","52","84","0","0","21","90","2","320000","100000","34,37","0"
"13011","Katherine Morgan","GBR","64","31","92","4","80","141","35","91","0","0","22","74","2","320000","100000","32,64","0"
"13456","Lewis Stewart","GBR","64","49","78","19","72","69","80","125","0","0","22","68","0","437368","206023","9,26","0"
"13480","Alex Surtees","GBR","64","132","66","19","116","73","0","61","0","0","25","88","2","426796","100000","58,46,59","0"
"13501","Jason Sutcliffe","GBR","64","105","67","25","65","95","42","84","0","0","21","75","2","320000","100000","60,49","0"
"13531","Jackie Thompson","GBR","64","127","59","18","67","57","44","126","0","0","23","80","2","320000","100000","21,28","0"
"13546","Mike Thompson","GBR","64","149","38","26","59","131","0","116","0","0","26","86","2","320000","100000","3,48","0"
"14060","Enrico Capello","ITA","64","88","178","8","7","61","0","33","0","0","23","87","2","315000","100000","","0"
"14124","Greg Colciago","ITA","64","89","31","21","95","142","40","116","0","0","22","81","2","320000","100000","49,14","0"
"14166","Rinaldo de Cesaris","ITA","64","97","103","25","60","99","13","46","0","0","20","83","2","320000","100000","32,18","0"
"14189","Gianmaria Del Monte","ITA","64","18","157","29","18","167","10","11","0","0","20","70","0","449688","211826","23,44","0"
"14390","Ignazio La Rosa","ITA","64","138","77","29","108","46","21","16","0","0","23","75","2","320000","100000","6,33","0"
"14424","Roberto Langes","ITA","64","120","83","11","28","77","38","128","0","0","24","89","0","320000","100000","27,48,8","0"
"14577","Vittorio Meneghello","ITA","64","50","109","91","0","181","0","92","0","0","38","105","2","320000","100000","5,6","0"
"14732","Lucu Naspetti","ITA","64","102","76","26","131","12","2","143","0","0","21","82","2","668210","126725","59,1","0"
"14785","Greg Pirro","ITA","64","141","23","24","46","134","25","157","0","0","23","82","2","320000","100000","22,7","0"
"15039","Vittorio Toccacelo","ITA","64","157","91","13","43","24","0","142","0","0","21","79","0","684970","131871","49,28","0"
"15170","Noritake Ide","JPN","64","43","49","19","111","136","27","160","0","0","23","83","2","320000","100000","27,40","0"
"15532","Robert Bleekemolen","NLD","64","153","63","1","50","55","39","117","0","0","23","85","2","320000","100000","1,19","0"
"15617","Michael Van Der Garde","NLD","64","123","79","27","20","107","11","135","0","0","24","89","2","320000","100000","20,35","0"
"15644","Ross van Lennep","NLD","64","66","88","13","81","80","26","126","0","0","23","74","2","320000","100000","5,59,39","0"
"15741","Alvaro Urbano","PRT","64","41","140","9","59","127","4","46","0","0","23","86","2","335590","100000","35,12","0"
"15911","George Antinucci","USA","64","50","147","24","29","72","0","135","0","0","24","86","2","320000","100000","30","0"
"16120","Kevin Dana","USA","64","115","36","47","84","172","0","85","0","0","33","102","2","320000","100000","","0"
"16144","Grant Donohue","USA","64","130","92","30","42","74","0","101","0","0","24","83","2","320000","100000","28,10","0"
"16186","Roger Fleming","USA","64","109","92","10","109","29","0","123","0","0","23","85","2","449126","100000","51,30","0"
"16218","Charlie Foyt","USA","64","40","153","22","27","75","22","104","0","0","23","89","2","708841","103773","6,52","0"
"16223","Darren Foyt","USA","64","165","100","26","41","63","0","33","0","0","23","78","2","320000","100000","16,59","0"
"16272","Paul Foyt Iv","USA","64","172","47","29","68","67","45","37","0","0","22","82","2","320000","100000","29,27,17","0"
"16303","A.J. Herta","USA","64","25","74","14","117","99","26","169","0","0","21","85","0","400283","148852","23,48,2","0"
"16371","Scott Hornish Jr.","USA","64","100","129","32","12","113","1","45","0","0","26","85","2","320000","100000","","0"
"16427","Ryan Hutchison","USA","64","12","192","62","0","113","0","45","0","0","39","104","2","320000","100000","57,38","0"
"16436","Colin Kelley","USA","64","111","63","7","123","105","22","12","0","0","24","76","2","320000","100000","56,25,60","0"
"16687","Larry Patrick","USA","64","75","67","24","131","62","25","120","0","0","22","84","0","712827","150515","2,44,29","0"
"16690","Michael Patrick","USA","64","155","48","6","38","104","22","135","0","0","21","82","2","320000","100000","","0"
"16698","Sam Patrick","USA","64","49","89","12","149","90","18","53","0","0","25","85","2","320000","100000","25,26,36","0"
"16780","Jaques Rice","USA","64","127","39","21","137","20","22","152","0","0","24","82","2","320000","100000","41,30","0"
"17040","Danny Zober","USA","64","81","126","24","41","42","26","109","0","0","24","77","2","325000","100000","","0"
"17078","Tomas Ferguson","ZAF","64","53","149","28","26","69","0","139","0","0","28","92","2","320000","100000","22,44","0"
"17247","Fernando Alguersuari","ESP","64","82","94","16","28","151","35","51","0","0","23","78","2","320000","100000","47,8,6","0"
"17307","Heikki Bottas","FIN","64","119","35","20","163","47","60","24","0","0","20","73","0","416964","157238","47,30","0"
"17410","Kamui Sato","JPN","64","116","41","160","17","117","0","143","0","0","39","96","1","320000","100000","6,28","0"
"17502","Carlos Monteiro","PRT","64","120","47","39","69","111","0","153","0","0","27","86","2","320000","100000","41,45","0"
"17518","Nicha Sousa","PRT","64","129","49","4","119","57","20","116","0","0","24","78","2","325000","100000","49,14","0"
"17559","Matei Andronache","ROU","64","126","111","10","13","28","36","130","0","0","24","84","2","320000","100000","41,37","0"
"17623","Radu Ciuca","ROU","64","128","38","13","95","70","23","146","0","0","22","68","0","431207","203121","","0"
"17754","Costi Marinescu","ROU","64","63","81","27","99","86","3","153","0","0","23","86","2","320000","100000","30,2,21","0"
"17829","Aurelian Predescu","ROU","64","57","96","17","87","130","0","109","0","0","27","98","2","599017","101113","11,28","0"
"17902","Mihai Tincescu","ROU","64","23","155","21","34","109","26","52","0","0","24","87","2","320000","100000","33,31","0"
"17989","C&#233;sar Boesel","BRA","64","115","99","23","16","170","0","23","0","0","24","81","0","855361","217186","","0"
"18021","Sandro Menu","CHE","64","112","24","49","84","173","0","109","0","0","29","92","2","320000","100000","5,52","0"
"18353","Giovanni Caldarelli","ITA","64","37","164","12","53","52","23","69","0","0","24","92","2","320000","100000","48,51","0"
"18446","Jochen Baron","AUT","64","147","32","4","65","169","37","31","0","0","21","81","2","320000","100000","14,20,56","0"
"18626","Jean Karl Comas","FRA","64","152","37","25","18","164","20","101","0","0","24","78","2","320000","100000","20","0"
"18736","Adrian Palmer","GBR","64","107","66","22","119","56","50","42","0","0","21","82","0","449688","208925","43","0"
"18737","Nick Plato","GBR","64","181","53","8","27","75","27","131","0","0","21","93","2","320000","100000","40,58","0"
"19020","Philipp Ratzenberger","AUT","64","131","59","3","129","36","31","81","0","0","20","79","2","325000","100000","5,47,59","0"
"19099","Thierry Vanthoor","BEL","64","151","103","8","1","37","18","150","0","0","21","80","2","325000","100000","28","0"
"19130","Felipe Carrapatoso","BRA","64","120","86","22","69","41","0","168","0","0","27","99","2","320000","100000","36,21","0"
"19173","Ingo Enrique","BRA","64","89","70","12","20","155","16","170","0","0","24","89","2","325000","100000","8,35,10","0"
"19222","Wilson Geronimi","BRA","64","128","89","24","135","15","27","11","0","0","21","90","0","733339","154874","","0"
"19230","Tiago Marques","BRA","64","94","128","12","83","18","39","17","7","0","23","74","2","1581727","2191727","","0"
"19304","Helio Streit","BRA","64","133","43","29","32","167","13","102","0","0","24","78","2","325000","100000","46,61","0"
"19349","Andrew Wickens","CAN","64","122","77","2","36","53","68","112","0","0","20","83","0","473356","249207","44,6","0"
"19479","Sandro Surer","CHE","64","144","81","1","70","27","0","159","0","0","22","83","0","431207","203121","","0"
"19570","Julia Bartels","DEU","64","154","44","67","103","77","0","64","0","0","30","100","2","320000","100000","1,61","0"
"19862","Maximilian Kath","DEU","64","101","147","23","10","10","22","112","0","0","22","73","2","320000","100000","43,60,42","0"
"19918","Andreas Klingmann","DEU","64","48","162","31","63","50","24","17","0","0","23","85","2","320000","100000","48,31,17","0"
"19988","Dennis la Rosa","DEU","64","49","169","22","44","17","37","69","0","0","24","92","2","320000","100000","","0"
"20124","Maro Mirocha","DEU","64","97","62","148","0","151","0","116","0","0","38","100","2","320000","100000","","0"
"20213","Marcel Sandtler","DEU","64","147","31","21","31","153","0","156","0","0","22","72","0","678705","164248","7,32,16","0"
"20377","Julia Vietoris","DEU","64","175","101","26","43","47","0","37","0","0","25","93","0","688004","144875","7","0"
"20543","Adrian Merhi","ESP","64","128","51","30","90","13","50","136","0","0","21","71","0","449688","208925","60,33","0"
"20585","Daniel Zapico","ESP","64","0","181","46","0","127","0","104","0","0","39","106","2","320000","100000","60,55","0"
"20617","Leo M&#228;ki","FIN","64","149","71","25","6","10","70","164","0","0","21","76","0","443527","206023","20,27","0"
"20646","Valtteri Vilander","FIN","64","122","49","67","0","150","0","184","0","0","33","98","2","320000","100000","43,33","0"
"20689","Tom Alliot","FRA","64","59","141","16","102","40","10","39","0","0","20","75","2","325000","100000","31,50,20","0"
"20724","Jules Bianchi","FRA","64","29","175","41","42","96","0","30","0","0","34","102","2","320000","100000","16,19,34","0"
"20788","Simon Clairay","FRA","64","124","47","100","0","173","0","123","0","0","34","102","2","320000","100000","13,7","0"
"20816","Jean-Louis Dillmann","FRA","64","54","89","18","115","35","36","147","0","0","23","83","2","320000","100000","1,3,34","0"
"20989","Pierre-Henri Marsoin","FRA","64","56","99","26","93","38","27","157","0","0","22","91","0","642381","139882","8,54","0"
"21047","Sebastien Panciatici","FRA","64","140","134","15","36","48","0","17","0","0","21","76","2","320000","100000","38,2,24","0"
"21186","Simon Vernay","FRA","64","132","96","22","7","109","12","75","0","0","21","74","2","320000","100000","36,15","0"
"21211","Andy Austin","GBR","64","120","175","8","11","19","0","31","0","0","22","81","2","320000","100000","42,21","0"
"21217","Danny Austin","GBR","64","23","94","5","56","139","65","85","0","0","22","70","2","333661","100000","34,25","0"
"21243","Piers Austin","GBR","64","106","141","11","0","34","0","156","0","0","21","85","2","320000","100000","2,35","0"
"21440","Johnny Clucas","GBR","64","50","89","26","49","124","37","122","0","0","22","75","2","338428","100000","19,52","0"
"21487","Jon Courage","GBR","64","47","119","17","127","13","0","151","0","0","22","92","2","315000","100000","","0"
"21575","Ben Firman","GBR","64","125","84","90","0","108","0","117","0","0","32","96","2","320000","100000","39,30,13","0"
"21582","Adrian Franchitti","GBR","64","32","174","3","45","83","0","70","0","0","21","87","2","320000","100000","30,40","0"
"21648","Eddie Hankey","GBR","64","80","150","23","25","37","19","93","0","0","24","93","2","320000","100000","42,10","0"
"21667","Lewis Hankey","GBR","64","160","54","20","82","28","23","120","0","0","24","80","2","320000","100000","14,49,5","0"
"21768","Sam Hill","GBR","64","137","45","21","33","121","36","121","0","0","20","75","2","325000","100000","","0"
"21970","Euan Kimber-Smith","GBR","64","78","58","26","111","103","7","131","0","0","22","74","2","320000","100000","39,45","0"
"22182","Andy Oakes","GBR","64","104","63","28","47","92","34","142","0","0","23","78","2","320000","100000","40,10","0"
"22329","Adrian Priaulx","GBR","64","55","161","2","20","90","13","67","0","0","23","89","2","320000","100000","17,3","0"
"22439","Alexander Sharp","GBR","64","103","33","36","110","113","0","175","0","0","30","101","2","320000","100000","54,25","0"
"22554","Eddie Tandy","GBR","64","29","118","184","1","67","0","177","0","0","41","101","0","532489","114458","","0"
"22661","Jamie Watts","GBR","64","90","124","20","14","92","0","115","0","0","24","80","2","426480","100000","8,15,60","0"
"22800","Lamberto Bonanomi","ITA","64","125","86","135","0","70","0","114","0","0","38","92","2","531056","100000","22,55","0"
"22946","Emanuele Chinosi","ITA","64","125","98","23","71","14","0","151","0","0","24","89","2","524217","100000","7,9","0"
"23065","Fabrizio Montin","ITA","64","112","87","25","133","30","0","76","0","0","20","92","0","703885","149166","","0"
"23176","Gianni Nocera","ITA","64","155","79","22","9","92","49","52","0","0","21","83","0","443527","206023","","0"
"23208","Edoardo Papis","ITA","64","31","153","27","78","8","45","72","0","0","23","75","0","1014404","530294","10,21","0"
"23520","Jan Buurman","NLD","64","52","69","17","131","109","0","141","0","0","22","86","2","320000","100000","35,34,36","0"
"23529","Renger Doornbos","NLD","64","147","88","14","4","132","29","25","4","0","21","84","0","463299","569345","64,33","0"
"23848","Sam Summerton","USA","64","121","76","1","55","160","6","28","0","0","21","79","2","320000","100000","52,53","0"
"23898","Atila Bianco","BRA","64","143","132","9","0","53","3","74","0","0","23","78","2","320000","100000","27,50,5","0"
"23989","Gino Di Grassi","BRA","64","162","86","10","3","69","20","119","0","0","23","87","2","320000","100000","21,23,30","0"
"24047","Hernando Marques","BRA","64","94","75","14","42","123","79","25","0","0","22","74","0","437368","206023","3,2","0"
"24117","Ralf Wackerbauer","DEU","64","132","74","1","115","25","22","87","0","0","22","83","2","320000","100000","60,57","0"
"24224","Elio Bandini","ITA","64","77","164","9","81","26","0","14","0","0","22","78","2","320000","100000","25,58","0"
"24327","Paolo Maria Biondetti","ITA","64","115","96","79","0","53","0","196","0","0","36","101","2","517698","100000","4,55","0"
"24397","Lorenzo Franchi","ITA","64","125","49","2","94","50","35","163","0","0","23","88","2","320000","100000","53,31","0"
"24495","Clemente Pirro","ITA","64","5","140","54","49","74","0","197","0","0","39","104","2","320000","100000","12,49","0"
"24526","Lorenzo Torre","ITA","64","33","77","9","118","61","54","136","0","0","20","67","0","433056","182520","19,4","0"
"24585","Mark Mostert","AUS","64","95","31","18","111","150","0","150","0","0","25","96","2","320000","100000","","0"
"24608","Johann Auinger","AUT","64","162","44","3","115","16","14","147","0","0","22","80","2","320000","100000","28,33,51","0"
"24704","C&#233;sar Bonifacio","BRA","64","58","109","29","61","98","36","65","0","0","21","86","2","320000","100000","","0"
"24708","Cristiano Bonifacio","BRA","64","47","154","21","66","54","30","25","0","0","21","75","2","320000","100000","61,45","0"
"24727","Pedro Bonifacio","BRA","64","120","58","12","52","124","43","74","0","0","24","80","2","320000","100000","62","0"
"24737","Luiz Felipe Bueno","BRA","64","130","57","28","113","93","0","68","0","0","21","90","2","320000","100000","39,13","0"
"24846","Alex Resende Filho","BRA","64","38","132","9","40","104","38","91","0","0","20","92","2","320000","100000","28,30,29","0"
"24866","Hernando Resende Filho","BRA","64","155","41","15","29","42","77","148","0","0","21","74","0","491443","285153","58,21","0"
"24901","Patric Deletraz","CHE","64","130","45","27","48","68","72","128","0","0","21","87","0","443527","206023","61,44","0"
"25037","Tom Lind","DNK","64","57","133","45","0","127","0","122","0","0","35","103","2","320000","100000","32,49,60","0"
"25093","Pedro Sainz Jr.","ESP","64","90","94","150","0","43","0","203","0","0","37","101","2","325000","100000","8,39","0"
"25168","Antti Rammo","EST","64","76","42","19","78","116","51","155","0","0","20","73","0","455848","214729","47,33,25","0"
"25221","Jesse Vilander","FIN","64","54","112","75","0","137","0","151","0","0","37","102","2","364230","100000","7,62","0"
"25384","Chrissy Keegan","GBR","64","63","107","46","47","162","0","56","0","0","34","103","2","320000","100000","62,39","0"
"25675","Masanobu Sakurai","JPN","64","63","87","23","86","153","22","28","0","0","23","86","0","1418142","1253392","61","0"
"25862","Andre Nicholson","NZL","64","150","42","19","54","124","0","137","0","0","23","86","2","325000","100000","31,16,26","0"
"25902","Jonny Vincent","NZL","64","29","96","7","76","107","20","167","0","0","23","76","2","320000","100000","40,9","0"
"26283","Sean Hutchison","USA","64","133","112","17","58","4","5","126","0","0","22","93","2","630855","100000","49,35,41","0"
"26306","Josef Lunger","USA","64","99","70","21","58","151","0","95","0","0","23","77","2","320000","100000","","0"
"26401","Paul Rayhall","USA","64","66","159","88","3","74","0","60","0","0","36","102","2","320000","100000","","0"
"26445","Jeff Rossi","USA","64","136","59","14","74","68","67","21","0","0","22","66","0","460387","242380","43,50","0"
"26582","Klaas Bleekemolen","NLD","64","51","148","15","28","44","10","163","0","0","21","84","0","443527","206023","44,50,13","0"
"26585","Nyck Bleekemolen","NLD","64","103","59","19","104","137","23","33","0","0","23","90","2","393320","100000","","0"
"26714","Henkie Melker","NLD","64","104","138","13","21","104","8","17","0","0","22","85","2","356240","107545","1,27","0"
"26759","Jeroen Mulder","NLD","64","71","74","172","0","136","0","128","0","0","38","99","2","320000","100000","2,3","0"
"26790","Dominick Strous","NLD","64","34","130","0","102","66","3","128","0","0","25","92","2","320000","100000","25,48","0"
"26793","Gijs Strous","NLD","64","32","168","18","17","50","21","127","0","0","22","77","2","325000","100000","60,8","0"
"26864","Max van Lennep","NLD","64","50","171","9","55","47","4","51","0","0","21","73","2","320000","100000","","0"
"26977","Max Zwart","NLD","64","131","46","54","0","106","0","161","80","0","23","88","0","320000","162155","20,26,37","0"
"27078","Alexandros Stremmenos","GRC","64","159","56","23","61","87","24","57","0","0","20","72","0","473356","249207","43,8","0"
"27210","Davide Amati","ITA","64","50","103","27","61","137","0","113","0","0","24","94","2","463912","100000","38,64","0"
"27224","Davide Barilla","ITA","64","47","49","43","153","69","0","101","103","0","26","92","0","389500","161500","51,23","0"
"27458","Davide Gabbiani","ITA","64","104","56","5","117","141","0","40","0","0","21","66","0","380269","126524","48,39","0"
"27474","Davide Larini","ITA","64","93","76","58","0","186","0","128","0","0","37","104","2","320000","100000","","0"
"27482","Davide Liuzzi","ITA","64","165","82","12","31","11","18","152","0","0","21","75","2","320000","100000","12,47","0"
"27558","Giovanni Rigon","ITA","64","75","104","6","82","24","41","141","0","0","19","88","2","339620","100000","17,21,63","0"
"27821","Cassey Blundell","GBR","64","117","69","8","110","61","28","87","0","0","23","92","2","325000","100000","","0"
"27899","Nick Calado","GBR","64","106","97","6","3","135","18","111","0","0","22","91","2","320000","100000","36","0"
"27939","Bob Christodoulou","GBR","64","36","131","10","58","125","29","32","0","0","21","77","2","320000","100000","56,4,55","0"
"28063","Sarah Edwards","GBR","64","80","97","141","0","74","0","161","0","0","39","98","2","320000","100000","19,62","0"
"28072","Dino Evans","GBR","64","64","36","15","127","108","32","154","0","0","19","75","2","320000","100000","26,52,57","0"
"28186","Cassey Kimber-Smith","GBR","64","70","139","2","78","71","19","24","0","0","23","83","2","320000","100000","53,44,60","0"
"28264","Jon Malvern","GBR","64","73","57","30","94","132","45","74","0","0","22","92","2","667383","100000","17,62","0"
"28292","Stephen Malvern","GBR","64","81","138","7","42","36","36","73","0","0","22","80","2","320000","100000","34","0"
"28334","Scott Needell","GBR","64","117","26","2","145","134","22","35","0","0","23","76","2","320000","100000","1","0"
"28391","Gary Powell","GBR","64","31","105","8","59","154","21","98","0","0","21","84","2","320000","100000","35,11,23","0"
"28450","Alice Purley","GBR","64","130","102","19","6","132","12","39","0","0","24","85","2","320000","100000","33,16","0"
"28830","Pascal Lotterer","DEU","64","143","38","22","87","115","29","58","0","0","20","81","2","320000","100000","52,34,20","0"
"28893","Sebastian Rast","DEU","64","128","27","16","48","149","35","124","0","0","21","81","2","320000","100000","6,56","0"
"29074","Stefan Ziggel","DEU","64","132","73","85","1","131","0","102","0","0","34","101","2","540787","100000","52,28,3","0"
"29344","Marvin Wehrlein","DEU","64","38","82","139","0","189","0","128","0","0","39","101","2","320000","100000","11,46","0"
"29489","Raffaele Martini","ITA","64","66","77","13","142","97","31","44","0","0","24","92","2","325000","100000","42","0"
"29490","Raffaele Meneghello","ITA","64","132","55","4","93","117","22","45","0","0","21","88","2","320000","100000","57","0"
"29507","Raffaele Pirro","ITA","64","20","72","216","0","148","0","171","0","0","42","98","2","320000","100000","","0"
"29666","Charlie Hindman","USA","64","127","71","26","98","50","42","45","0","0","23","83","2","320000","100000","54,53","0"
"29743","Michael Karam","USA","64","151","36","15","137","64","0","82","0","0","20","73","0","1431469","1637268","39,64","0"
"29830","Sage Ward","USA","64","21","128","16","59","43","48","148","0","0","19","68","0","888336","297487","49,29,42","0"
"29903","Mike Bernstorff","GBR","64","156","74","24","28","97","0","96","0","0","24","79","2","320000","100000","2,22,50","0"
"29907","Paul Bernstorff","GBR","64","97","144","23","0","122","0","14","0","0","21","74","2","320000","100000","16","0"
"29948","William Brundle","GBR","64","76","170","13","63","0","16","48","0","0","23","83","0","1312631","1527682","42,35","0"
"30102","Bob Gassman","GBR","64","161","102","7","40","37","10","72","0","0","24","75","2","320000","100000","42,2,58","0"
"30121","Geoff Gassman","GBR","64","37","160","3","119","11","15","46","0","0","23","79","2","320000","100000","30,54,55","0"
"30202","Matthew Huff","GBR","64","102","107","12","58","108","0","57","0","0","22","83","2","320000","100000","6,62,14","0"
"30529","Sebastian Palm","SWE","64","63","51","34","142","103","51","44","0","0","20","71","2","325000","100000","31,59,1","0"
"30571","Kim Gassman","GBR","64","51","93","10","32","147","26","128","0","0","20","74","2","320000","100000","34,40","0"
"30639","John Mather","GBR","64","70","69","17","44","166","12","140","0","0","25","86","2","320000","100000","24,39,4","0"
"30648","Lewis Mather","GBR","64","137","41","29","73","118","24","84","0","0","22","82","2","783830","161232","","0"
"30765","Tristan Alphand","FRA","64","36","98","8","111","99","38","73","0","0","21","83","2","320000","100000","57,59","0"
"30803","Luc Migault","FRA","64","161","86","1","85","21","41","28","0","0","20","88","0","498269","293185","31,39","0"
"30805","Luc Moreau","FRA","64","71","73","31","117","106","35","32","0","0","22","74","2","320000","100000","","0"
"30979","Christoph Frentzen","DEU","64","140","84","26","114","13","30","31","0","0","20","84","0","524494","344924","21,58,14","0"
"31046","Christoph la Rosa","DEU","64","87","77","17","106","113","33","16","0","0","21","80","2","320000","100000","7,43","0"
"31234","Luke Bernstorff","GBR","64","35","208","10","16","10","12","93","0","0","21","92","2","320000","100000","13,62","0"
"32268","Tom Russell","GBR","64","31","215","23","18","40","0","43","0","0","23","89","2","320000","100000","9,48","0"
"32412","Luke Westbury","GBR","64","56","201","2","5","29","18","59","0","0","21","86","2","320000","100000","60,18,61","0"
"32687","Mirko Capelli","ITA","64","41","211","9","32","24","8","21","0","0","24","74","2","325000","100000","41,59,57","0"
"33251","Maximilian Vettel","DEU","64","26","213","18","7","74","0","23","0","0","23","88","2","315000","100000","47","0"
"33545","Pierre Arnoux","FRA","64","42","201","14","4","23","22","84","0","0","23","91","2","320000","100000","","0"
"34103","Atila Sarnes Negrao","BRA","64","25","205","1","1","52","34","45","0","0","23","83","2","320000","100000","57,39","0"
"34433","Thierry Gachot","BEL","64","103","118","15","54","65","0","85","0","0","24","77","2","320000","100000","","0"
"34565","Gino Camara","BRA","64","112","42","5","84","119","34","117","0","0","22","84","2","320000","100000","","0"
"34604","Vitor Carlos Pace","BRA","64","55","115","7","146","15","0","125","0","0","20","86","2","320000","100000","","0"
"34670","Fabio Kanaan","BRA","64","171","44","11","84","50","0","140","0","0","24","77","2","320000","100000","","0"
"34718","Rafael Paulo Diniz","BRA","64","65","140","30","42","45","13","119","0","0","24","86","2","320000","100000","24,12,27","0"
"34729","Rafael Pizzonia","BRA","64","167","59","24","45","116","0","66","0","0","22","82","2","320000","100000","44,43","0"
"34816","Daryl Stroll","CAN","64","141","51","26","92","67","25","97","0","0","21","86","2","320000","100000","","0"
"34834","Bill Wietzes","CAN","64","125","46","30","107","134","19","27","0","0","20","88","2","325000","100000","27,33","0"
"34855","Marc Moser","CHE","64","165","67","12","67","84","7","63","0","0","22","92","2","320000","100000","49,24,13","0"
"34917","Julia G&ouml;tz","DEU","64","58","42","25","128","164","32","71","0","0","23","90","2","320000","100000","63,36","0"
"34972","Rolf Goethe","DEU","64","106","26","2","89","151","38","116","0","0","20","82","2","320000","100000","27,59","0"
